Tên sản phẩm,Link sản phẩm
Laptop Gaming Lenovo LOQ 15APH8 82XT00BTVN,https://xgear.net/products/laptop-gaming-lenovo-loq-15aph8-82xt00btvn
Laptop Gaming MSI Cyborg 15 A13VFK 876VN,https://xgear.net/products/laptop-gaming-msi-cyborg-15-a13vfk-876vn
Laptop Gaming MSI Katana 15 B13VFK 676VN,https://xgear.net/products/laptop-gaming-msi-katana-15-b13vfk-676vn
Laptop MSI Prestige 13 AI Evo A1MG 062VN,https://xgear.net/products/laptop-msi-prestige-13-ai-evo-a1mg-062vn
Laptop MSI Prestige 16 AI Studio B1VF 082VN,https://xgear.net/products/laptop-msi-prestige-16-ai-studio-b1vf-082vn
Laptop Gaming MSI Vector GP68 HX 12VH 070VN,https://xgear.net/products/laptop-gaming-msi-vector-gp68-hx-12vh-070vn
"Laptop ASUS Vivobook 14 X1404VAP-V14.C58256 | Core 5-120U, 8GB DDR4, SSD 256GB NVMe, 14"" FHD IPS-level 60Hz, Intel UHD Graphics, Quiet Blue",https://tinhocngoisao.com/products/laptop-asus-vivobook-14-x1404vap-v14-c58256-core-5-120u-8gb-ddr4-ssd-256gb-nvme-14-fhd-ips-level-60hz-intel-uhd-graphics-quiet-blue
"Laptop văn phòng Acer Aspire Go 15 AG15-72P-54GY | CORE 5 120U, 16GB, SSD 512GB, 15.6"" FHD",https://tinhocngoisao.com/products/laptop-acer-aspire-go-ag15-72p-54gy-nx-jrrsv-002-bac
"Laptop Dell 16 DC16251 | i5-120U, 8GB DDR5, SSD 512GB NVMe, 16"" FHD+ Touch, Win 11, Silver",https://tinhocngoisao.com/products/laptop-dell-16-dc16251-i5-120u-8gb-ddr5-ssd-512gb-nvme-16-fhd-touch-win-11-silver
"Laptop Gaming Lenovo LOQ 15ARP10E 83S0000DVN | R5-7535HS, 16GB DDR5, SSD 512GB NVMe, 15.6"" FHD 144Hz, RTX 3050 6GB, W11SL, Xám",https://tinhocngoisao.com/products/laptop-gaming-lenovo-loq-15arp10e-83s0000dvn-r5-7535hs-16gb-ddr5-ssd-512gb-nvme-15-6-fhd-144hz-rtx-3050-6gb-w11sl-xam
"Laptop Văn phòng DELL DC15250 1XVHG | i5 1334U, 8GB, SSD 512GB, 15.6"" FHD (NK)",https://tinhocngoisao.com/products/laptop-dell-15-dc15250-5315blk-1xvhg
"Laptop HP 250 G10 B3WA8AT | i5-1334U, 16GB DDR4, SSD 512GB NVMe, 15.6"" FHD IPS, Intel Graphics, Bạc",https://tinhocngoisao.com/products/laptop-hp-250-g10-b3wa8at-i5-1334u-16gb-ddr4-ssd-512gb-nvme-15-6-fhd-ips-intel-graphics-bac
"Laptop Dell DC15250 71092479 | i5-1334U, 16GB DDR5, SSD 512GB NVMe, 15.6"" FHD 120Hz, Bạc",https://tinhocngoisao.com/products/laptop-dell-dc15250-71092479-i5-1334u-16gb-ddr5-ssd-512gb-nvme-15-6-fhd-120hz-bac
"Laptop ACER Aspire Go 14 AG14-72P-563L | Core 5-120U, 16G DDR4, 512G NVMe, 14"" FHD, Win 11, Bạc (NX.JSBSV.002)",https://tinhocngoisao.com/products/laptop-acer-aspire-go-14-ag14-72p-563l-core-5-120u-16g-ddr4-512g-nvme-14-fhd-win-11-bac-nx-jsbsv-002
"Laptop Dell 14 DC14250 F0FTK5 | i5-120U, 16GB DDR5, SSD 1TB NVMe, 14"" WUXGA, WVA, 120Hz, Windows 11 SL + Office, Bạc",https://tinhocngoisao.com/products/laptop-dell-14-dc14250-f0ftk5-i5-120u-16gb-ddr5-ssd-1tb-nvme-14-wuxga-wva-120hz-windows-11-sl-office-bac
"Laptop Lenovo Thinkbook 16 G9 IRL (21US008DVA) | i5-13420H, 16GB DDR5, SSD 512G NVMe, 16"" WUXGA IPS, Xám",https://tinhocngoisao.com/products/laptop-lenovo-thinkbook-16-g9-irl-21us008dva-i5-13420h-16gb-ddr5-ssd-512g-nvme-16-wuxga-ips-xam
"Laptop Gaming Acer Aspire 7 A715-59G-55MD | i5 13420H, 16GB DDR4, SSD 512GB NVMe, RTX 3050 6GB, 15.6"" FHD 144Hz, Đen (NH.QX6SV.005)",https://tinhocngoisao.com/products/laptop-gaming-acer-aspire-7-a715-59g-55md-i5-13420h-16gb-ddr4-ssd-512gb-nvme-rtx-3050-6gb-15-6-fhd-144hz-den-nh-qx6sv-005
"Laptop Văn phòng LENOVO ThinkBook 16 G7 ARP (21MW009QSA) | R7-7735HS, 16GB DDR5, SSD 512GB NVMe, AMD Radeon 680M, 16"" WUXGA, Xám",https://tinhocngoisao.com/products/laptop-van-phong-lenovo-thinkbook-16-g7-arp-21mw009qsa-r7-7735hs-16gb-ddr5-ssd-512gb-nvme-amd-radeon-680m-16-wuxga-xam
"Laptop Gaming ACER Nitro Lite 16 NH.D5ASV.003 | i7 13620H, 16GB, SSD 512GB, RTX 4050, 16"" FHD+ 180Hz",https://tinhocngoisao.com/products/laptop-gaming-acer-nitro-lite-16-nl16-71g-71fn-nh-d5asv-003
"Laptop Văn phòng Microsoft Surface Studio 9Y100034 | i5 11300H, 16GB, SSD 512GB, Intel Iris Xe Graphics, 14.4"" 2K (NK)",https://tinhocngoisao.com/products/laptop-microsoft-surface-studio-1964-9y100034
"Laptop Dell 15 Pro Essential PV 15250 (VKVKD) | Intel Core 3-100U, 8GB DDR5, SSD 512GB NVMe, 15.6"" FHD IPS 120Hz, Intel Graphics, Dos/Ubuntu, Đen",https://tinhocngoisao.com/products/laptop-dell-15-pro-essential-pv-15250-vkvkd-intel-core-3-100u-8gb-ddr5-ssd-512gb-nvme-15-6-fhd-ips-120hz-intel-graphics-dos-ubuntu-den
"Laptop Gaming LENOVO LOQ 15IRX10 83JE01AGVN | i7-13645HX, 16GB DDR5, SSD 512GB NVMe, RTX 5050 8GB, 15.6"" FHD IPS 144Hz",https://tinhocngoisao.com/products/laptop-gaming-lenovo-loq-15irx10-83je01agvn-i7-13645hx-16gb-ddr5-ssd-512gb-nvme-rtx-5050-8gb-15-6-fhd-ips-144hz
"Laptop Văn phòng DELL Inspiron 15 3530 | i7 1355U, 8GB, SSD 512GB, Intel Graphics, 15.6"" FHD (2H1TPI7 NK)",https://tinhocngoisao.com/products/laptop-dell-vostro-3530-nk-2h1tpi7
"Laptop Dell DC15250-7292BLK (M0RCP) | i7-1355U, 16GB DDR4, SSD 1TB NVMe, 15.6"" FHD Touch, Win 11, Đen",https://tinhocngoisao.com/products/laptop-dell-dc15250-7292blk-m0rcp-i7-1355u-16gb-ddr4-ssd-1tb-nvme-15-6-fhd-touch-win-11-den
"Laptop Gaming GIGABYTE A16-CMHH2MY893SH (GA6H) | i5-13420H, 16GB DDR5, SSD 512GB NVMe, 16"" FHD+ 165Hz, RTX 4050 6GB, Đen",https://tinhocngoisao.com/products/laptop-gaming-gigabyte-a16-cmhh2my893sh-ga6h-i5-13420h-16gb-ddr5-ssd-512gb-nvme-16-fhd-165hz-rtx-4050-6gb-den
"Laptop Gaming ACER Aspire 7 A715-59G-78WG (NH.QX6SV.006) | i7-13620H, 16GB DDR4, SSD 512GB NVMe, RTX 3050 6GB, 15.6"" FHD 144Hz, Win11, Đen",https://tinhocngoisao.com/products/laptop-gaming-acer-aspire-7-a715-59g-78wg-nh-qx6sv-006-i7-13620h-16gb-ddr4-ssd-512gb-nvme-rtx-3050-6gb-15-6-fhd-144hz-win11-den
"Laptop Dell 15 DC15250-5434BLK PUS (M4CFY) | i5-1334U, 8GB DDR5, SSD 512GB NVMe, 15.6"" FHD Touch",https://tinhocngoisao.com/products/laptop-dell-15-dc15250-5434blk-pus-m4cfy-i5-1334u-8gb-ddr5-ssd-512gb-nvme-15-6-fhd-touch
"Laptop gaming Acer Nitro ProPanel ANV15-52-72BM | i7 13620H, 16GB, SSD 512GB, RTX 5050, 15.6"" FHD 180Hz",https://tinhocngoisao.com/products/laptop-gaming-acer-nitro-v-15-propanel-anv15-52-72bm-i7-13620h-16gb-ddr4-512gb-nvme-rtx-5050-8gb-15-6-inch-fhd-180hz-win-11
"Laptop Dell 15 DC15255 X9YM41 | R7-7730U, 16GB DDR4, SSD 1TB NVMe, 15.6"" FHD 120Hz, Windows 11 SL + Office 2024, Bạc",https://tinhocngoisao.com/products/laptop-dell-15-dc15255-x9ym41-r7-7730u-16gb-ddr4-ssd-1tb-nvme-15-6-fhd-120hz-windows-11-sl-office-2024-bac
"Laptop Gaming Lenovo LOQ 15IAX9E 83LK0079VN | i5-12450HX, 16GB DDR5, SSD 512GB, RTX 3050 6GB GDDR6, 15.6"" FHD 144hz, Win 11, Xám",https://tinhocngoisao.com/products/laptop-gaming-lenovo-loq-15iax9e-83lk0079vn-i5-12450hx-16gb-ddr5-ssd-512gb-rtx-3050-6gb-gddr6-15-6-fhd-144hz-win-11-xam
"Laptop Gaming ACER Nitro Lite 16 NL16-71G-71UJ | i7 13620H, 16GB, SSD 512GB, RTX 3050 6GB, 16"" FHD+ 165Hz (NH.D59SV.002)",https://tinhocngoisao.com/products/laptop-acer-gaming-nitro-lite-16-nl16-71g-71uj-nh-d59sv-002
"Laptop Gaming Acer Nitro Lite 16 Nl16-71G-56WQ (NH.D59SV.001) | i5-13420H, 16GB DDR5, SSD 512GB Nvme, 16"" FHD+ 165Hz, RTX 3050 6GB, Trắng",https://tinhocngoisao.com/products/laptop-gaming-acer-nitro-lite-16-nl16-71g-56wq-nh-d59sv-001-i5-13420h-16gb-ddr5-ssd-512gb-nvme-16-fhd-165hz-rtx-3050-6gb-trang
"Laptop Văn phòng DELL DC15250 CPH99 | i5 1334U, 16GB, SSD 512GB, 15.6"" FHD",https://tinhocngoisao.com/products/laptop-dell-dc15250-cph99
"Laptop Gaming ASUS TUF Gaming FX607 FX607VJB-RL151W | i5 210H, 16GB, SSD 512GB, RTX 3050, 16-inch FHD+ 144Hz",https://tinhocngoisao.com/products/laptop-gaming-asus-fx607vjb-rl151w
"Laptop Gaming Asus V16 V3607VH-RP025W | Core 7 240H, 16GB DDR5, 512GB NVMe, RTX 5050 8GB, 16"" WUXGA 144Hz, Đen",https://tinhocngoisao.com/products/laptop-gaming-asus-v16-v3607vh-rp025w-core-7-240h-16gb-ddr5-512gb-nvme-rtx-5050-8gb-16-wuxga-144hz-den
"Laptop Dell DC15250-7982BLK H5YXJ | i7 1355U, 16GB DDR4, SSD 1TB NVMe, 15.6"" FHD Touch, Win 11, Đen",https://tinhocngoisao.com/products/laptop-dell-dc15250-7982blk-h5yxj-i7-1355u-16gb-ddr4-ssd-1tb-nvme-15-6-fhd-touch-win-11-den
"Laptop Dell DC15255 G8MK9 | R7 7730U, 16GB DDR4, SSD 512GB NVMe, 15.6"" FHD Touch, Win 11, Đen",https://tinhocngoisao.com/products/laptop-dell-dc15255-g8mk9-r7-7730u-16gb-ddr4-ssd-512gb-nvme-15-6-fhd-touch-win-11-den
"Laptop Dell DC15250 71092480 | Core i7-1355U, 16GB DDR5, SSD 512GB NVMe, 15.6"" FHD 120Hz, Win 11 Home, Bạc",https://tinhocngoisao.com/products/laptop-dell-dc15250-71092480-core-i7-1355u-16gb-ddr5-ssd-512gb-nvme-15-6-fhd-120hz-win-11-home-bac
"Laptop Dell 15 Pro Essential PV 15250 | i7-1355U, 8GB DDR5, SSD 512GB NVMe, 15.6"" FHD 120Hz, WiFi 6, Carbon Black",https://tinhocngoisao.com/products/laptop-dell-15-pro-essential-pv-15250-i7-1355u-8gb-ddr5-ssd-512gb-nvme-15-6-fhd-120hz-wifi-6-carbon-black
"Laptop ASUS Vivobook 15 X1504VA - BQ3394W | i3-1315U, 8GB DDR4, SSD 512GB NVMe, 15.6"" FHD IPS, Bạc",https://tinhocngoisao.com/products/laptop-asus-vivobook-15-x1504va-bq3394w-i3-1315u-8gb-ddr4-ssd-512gb-nvme-15-6-fhd-ips-bac
"Laptop Gaming LENOVO Legion 5 15IRX10 83LY00A7VN | i7-14700HX, 16GB DDR5, SSD 512GB NVMe, RTX 5050 8GB GDDR7, 15.1"" WQXGA 165Hz OLED, Đen",https://tinhocngoisao.com/products/laptop-gaming-lenovo-legion-5-15irx10-83ly00a7vn-i7-14700hx-16gb-ddr5-ssd-512gb-nvme-rtx-5050-8gb-gddr7-15-1-wqxga-165hz-oled-den
"Laptop Gaming ASUS TUF Gaming A14 FA401KM-RG010WS | Ryzen AI 7 350, 32GB DDR5X, SSD 1TB NVMe, RTX 5060 8GB, 14"" WQXGA IPS 165Hz, Xám",https://tinhocngoisao.com/products/laptop-gaming-asus-tuf-gaming-a14-fa401km-rg010ws-ryzen-ai-7-350-32gb-lpddr5x-ssd-1tb-nvme-rtx-5060-8gb-14-2-5k-165hz-xam
"Laptop Gaming Gigabyte A16 CVHI3VN893SH (GA6H) | i7-13620H, 16GB DDR5, SSD 512GB NVMe, RTX 5060 8GB, 16"" WUXGA 165Hz, RGB, Windows 11 SL, Đen",https://tinhocngoisao.com/products/laptop-gaming-gigabyte-a16-cvhi3vn893sh-ga6h-i7-13620h-16gb-ddr5-ssd-512gb-nvme-rtx-5060-8gb-16-wuxga-165hz-rgb-windows-11-sl-den
"Laptop Gaming GIGABYTE A16 CMHH2VN893SH | i5 13420H, 16GB, SSD 512GB, RTX 4050, 16"" WUXGA 165Hz",https://tinhocngoisao.com/products/laptop-gaming-gigabyte-a16-cmhh2vn893sh
"Laptop Văn phòng ASUS Vivobook 14 X1404VA-EB509W | i3 1315U, 8GB, SSD 512GB, 14"" FHD",https://tinhocngoisao.com/products/laptop-asus-x1404va-eb509w
"Laptop Văn phòng ACER Aspire Lite 14 AL14-71P-55P9 | i5 13500H, 16GB, SSD 512GB, 14"" FHD+",https://tinhocngoisao.com/products/laptop-acer-aspire-lite-14-al14-71p-55p9-nx-d7usv-001
"Laptop Gaming Lenovo Legion 5 15IPH11 83RW0023VN | Ultra 7 356H, 16GB DDR5, SSD 512GB NVMe, RTX 5060 8GB, 15.3"" WQXGA OLED 165Hz",https://tinhocngoisao.com/products/laptop-gaming-lenovo-legion-5-15iph11-83rw0023vn-ultra-7-356h-16gb-ddr5-ssd-512gb-nvme-rtx-5060-8gb-15-3-wqxga-oled-165hz
"Laptop Gaming ASUS TUF Gaming A14 FA401GM-RG013W | Ryzen AI 9 465, 32GB DDR5X, 1TB NVMe, RTX 5060 8GB, 14"" WQXGA 165Hz, Xám",https://tinhocngoisao.com/products/laptop-gaming-asus-tuf-gaming-a14-fa401gm-rg013w-ryzen-ai-9-465-32gb-ddr5x-1tb-nvme-rtx-5060-8gb-14-wqxga-165hz-xam
"Laptop Gaming ASUS ROG Strix G16 (2025) G614PM-TS147W | R9-8940HX, 16GB DDR5, 512GB NVMe, RTX 5060 8GB GDDR7, 16"" WQXGA 300Hz, Xám",https://tinhocngoisao.com/products/laptop-gaming-asus-rog-strix-g16-2025-g614pm-ts147w-r9-8940hx-16gb-ddr5-512gb-nvme-rtx-5060-8gb-gddr7-16-wqxga-300hz-xam
"Laptop Gaming ASUS ROG Strix G16 (2025) G614PM-RV233W | R9-8940HX, 16GB DDR5, 512GB NVMe, RTX 5060 8GB GDDR7, 16"" WUXGA 165Hz, Xám",https://tinhocngoisao.com/products/laptop-gaming-asus-rog-strix-g16-2025-g614pm-rv233w-r9-8940hx-16gb-ddr5-512gb-nvme-rtx-5060-8gb-gddr7-16-wuxga-165hz-xam
"Laptop Gaming ASUS ROG Strix G16 | R9 8940HX, 16GB, SSD 512GB, RTX 5050, 16"" 2.5K 240Hz",https://tinhocngoisao.com/products/laptop-gaming-asus-g614ph-s5101w
"Laptop Dell DC15250 (P112F000) | i5-1334U, 8GB DDR4, 512GB NVMe, Intel UHD Graphics, 15.6 inch FHD 120Hz, Ubuntu, Carbon Black",https://tinhocngoisao.com/products/laptop-dell-dc15250-p112f000-i5-1334u-8gb-ddr4-512gb-nvme-intel-uhd-graphics-15-6-inch-fhd-120hz-ubuntu-carbon-black
"Laptop ASUS Vivobook 15 X1504VA-BQ185WS | Core 5 -120U, 16GB DDR4, SSD 512GB NVMe, 15.6"" FHD IPS, Bạc",https://tinhocngoisao.com/products/laptop-asus-vivobook-15-x1504va-bq185ws-core-5-120u-16gb-ddr4-ssd-512gb-nvme-15-6-fhd-ips-bac
"Laptop ASUS Vivobook 15 X1504VA-BQ185W | Core 5 -120U, 16GB DDR4, SSD 512GB NVMe, 15.6"" FHD IPS, Bạc",https://tinhocngoisao.com/products/laptop-asus-vivobook-15-x1504va-bq185w-core-5-120u-16gb-ddr4-ssd-512gb-nvme-15-6-fhd-ips-bac
"Laptop gaming Acer Nitro ProPanel ANV15-41-R7CR | R5 7535HS, 16GB, SSD 512GB, RTX 4050, 15.6"" FHD",https://tinhocngoisao.com/products/laptop-gaming-acer-nitro-anv15-41-r7cr-nh-qpesv-003-den
"Laptop ASUS Zenbook 14 UX3405CA-ST628W | U5 225H, 16GB DDR5X, SSD 512GB NVMe, 14 inch 3K OLED 120Hz, Windows 11, Xanh",https://tinhocngoisao.com/products/laptop-asus-zenbook-14-ux3405ca-st628w-u5-225h-16gb-ddr5x-ssd-512gb-nvme-14-inch-3k-oled-120hz-windows-11-xanh
"Laptop Gaming LENOVO LOQ 15ARP10E 83S0004FVN | R7-7735HS, 16GB DDR5, SSD 512GB NVMe, RTX 4050 6GB, 15.6"" FHD 144Hz, Win 11, Xám",https://tinhocngoisao.com/products/laptop-gaming-lenovo-loq-15arp10e-83s0004fvn-r7-7735hs-16gb-ddr5-ssd-512gb-nvme-rtx-4050-6gb-15-6-fhd-144hz-win-11-xam
"Laptop HP 15-fd1289TU C2CV8PA | Ultra 7-155H, 16GB DDR5, SSD 512GB NVMe, 15.6"" FHD, Intel Graphics, Win11 Home 64, Bạc",https://tinhocngoisao.com/products/laptop-hp-15-fd1289tu-c2cv8pa-ultra-7-155h-16gb-ddr5-ssd-512gb-nvme-15-6-fhd-intel-graphics-win11-home-64-bac
"Laptop Lenovo IdeaPad Slim 3 14IPH11 83UQ003NVN | Core U5-322, 16GB DDR5, SSD 512GB NVMe, 14"" WUXGA IPS, Intel Graphics, Luna Grey",https://tinhocngoisao.com/products/laptop-lenovo-ideapad-slim-3-14iph11-83uq003nvn-core-u5-322-16gb-ddr5-ssd-512gb-nvme-14-wuxga-ips-intel-graphics-luna-grey
"Laptop AI Acer Aspire 14 A14-61M-R9RA (NX.JL1SV.001) | Ryzen AI 5 340, 16GB DDR5, SSD 512GB NVMe, 14"" FHD+, Win 11, Bạc",https://tinhocngoisao.com/products/laptop-ai-acer-aspire-14-a14-61m-r9ra-nx-jl1sv-001-ryzen-ai-5-340-16gb-ddr5-ssd-512gb-nvme-14-fhd-win-11-bac
"Laptop Gaming ASUS ROG Zephyrus G14 GA403GM-SY004W | Ryzen AI 9 465, 32GB LPDDR5X, SSD 1TB NVMe, 14"" 3K OLED 120Hz, RTX™ 5060 8GB, Xám",https://tinhocngoisao.com/products/laptop-gaming-asus-rog-zephyrus-g14-ga403gm-sy004w-ryzen-ai-9-465-32gb-lpddr5x-ssd-1tb-nvme-14-3k-oled-120hz-rtx-5060-8gb-xam
"Laptop Gaming ASUS TUF A14 FA401EA-RG034W | RYZEN AI MAX+ 392, 64GB LPDDR5X, SSD 1TB NVMe, 14"" WQXGA IPS 165Hz, AMD Radeon 8060S, Xám",https://tinhocngoisao.com/products/laptop-gaming-asus-tuf-a14-fa401ea-rg034w-ryzen-ai-max-392-64gb-lpddr5x-ssd-1tb-nvme-14-wqxga-ips-165hz-amd-radeon-8060s-xam
"Laptop ASUS Vivobook 14 X1407AA-LY360W | Intel Core Ultra 5 325, 16GB DDR5, SSD 512GB NVMe, 14"" WUXGA IPS, Win 11, Bạc",https://tinhocngoisao.com/products/laptop-asus-vivobook-14-x1407aa-ly360w-intel-core-ultra-5-325-16gb-ddr5-ssd-512gb-nvme-14-wuxga-ips-win-11-bac
"Laptop Gaming GIGABYTE AERO-X16-1VH93MY894AH (EG61H) | Ryzen AI 7-350, 16GB DDR5 , SSD 1TB NVMe, 16"" FHD+ IPS 165Hz, Xám",https://tinhocngoisao.com/products/laptop-gaming-gigabyte-aero-x16-1vh93my894ah-eg61h-ryzen-ai-7-350-16gb-ddr5-ssd-1tb-nvme-16-fhd-ips-165hz-xam
"Laptop Gaming GIGABYTE AERO-X16-1VH93VNC94AH (EG61H) | Ryzen AI 7-350, 16GB DDR5, SSD 1TB NVMe, 16""QHD+ 165Hz, RTX 5060 8GB, Xám",https://tinhocngoisao.com/products/laptop-gaming-gigabyte-aero-x16-1vh93vnc94ah-eg61h-ryzen-ai-7-350-16gb-ddr5-ssd-1tb-nvme-16-qhd-165hz-rtx-5060-8gb-xam
"Laptop Gaming GIGABYTE A16-CMHI2MY893SH (GA6H) | i7-13620H, 16GB DDR5, SSD 512GB NVMe, 16"" FHD+ IPS 165Hz, Đen",https://tinhocngoisao.com/products/laptop-gaming-gigabyte-a16-cmhi2my893sh-ga6h-i7-13620h-16gb-ddr5-ssd-512gb-nvme-16-fhd-ips-165hz-den
"Laptop gaming Acer Nitro ProPanel ANV15-41-R9M1 | R5 7535HS, 16GB, SSD 512GB, RTX 3050, 15.6"" FHD 180Hz (NH.QPFSV.004)",https://tinhocngoisao.com/products/laptop-gaming-acer-nitro-v-15-propanel-anv15-41-r9m1-nh-qpfsv-004
"Laptop APPLE MacBook Neo A18 Pro (MHFD4SA/A) | 6C CPU, 5C GPU, 8GB RAM, SSD 256GB, 13"" IPS, Vàng (Citrus)",https://tinhocngoisao.com/products/laptop-apple-macbook-neo-a18-pro-mhfd4sa-a-6c-cpu-5c-gpu-8gb-ram-ssd-256gb-13-ips-vang-citrus
"Laptop Gaming Lenovo LOQ 15AHP11 83TN0040VN | R7-250, 16GB DDR5, SSD 512GB NVMe, 15.3"" WUXGA 165Hz, RTX 5050 8GB, W11SL, Xám",https://tinhocngoisao.com/products/laptop-gaming-lenovo-loq-15ahp11-83tn0040vn-r7-250-16gb-ddr5-ssd-512gb-nvme-15-3-wuxga-165hz-rtx-5050-8gb-w11sl-xam
"Laptop văn phòng HP 240R G10 (CC9B9PT) | i7-150U, 16GB DDR4, SSD 512GB NVMe, 14"" FHD IPS, Bạc",https://tinhocngoisao.com/products/laptop-van-phong-hp-240r-g10-cc9b9pt-i7-150u-16gb-ddr4-ssd-512gb-nvme-14-fhd-ips-bac
"Laptop văn phòng HP OMNIBOOK 7 14-FS0043TU (C1MN3PA) | i5-210H, 16GB LPDDR5, SSD 512GB NVMe, 14"" 2K IPS, Intel Graphics, Bạc",https://tinhocngoisao.com/products/laptop-van-phong-hp-omnibook-7-14-fs0043tu-c1mn3pa-i5-210h-16gb-lpddr5-ssd-512gb-nvme-14-2k-ips-intel-graphics-bac
"Laptop văn phòng HP OMNIBOOK 7 14-FR0033TU (C1MN2PA) | U5-225U, 16GB LPDDR5, SSD 512GB NVMe, 14"" WUXGA IPS, Intel Graphics, Bạc",https://tinhocngoisao.com/products/laptop-van-phong-hp-omnibook-7-14-fr0033tu-c1mn2pa-u5-225u-16gb-lpddr5-ssd-512gb-nvme-14-wuxga-ips-intel-graphics-bac
"Laptop Văn phòng AI HP OmniBook 5 16 16-ag1068AU | R5 Ai 5 340, 16GB, SSD 512GB, AMD Graphics, 16"" WUXGA",https://tinhocngoisao.com/products/laptop-hp-omnibook-5-16-ag1068au
"Laptop văn phòng HP OMNIBOOK 7 16-AZ0043TU (C2CX3PA) | i7- 240H, 32GB DDR5, SSD 512GB NVMe, 16"" WUXGA IPS, Intel Graphics, Bạc",https://tinhocngoisao.com/products/laptop-van-phong-hp-omnibook-7-16-az0043tu-c2cx3pa-i7-240h-32gb-ddr5-ssd-512gb-nvme-16-wuxga-ips-intel-graphics-bac
"Laptop Gaming Acer Nitro ProPanel AN16S-61-R7ZJ | AMD Ryzen AI 7-350, 16GB DDR5, SSD 512GB NVMe, 16"" 2K+ 180Hz, RTX 5060 8GB, Win11, Đen (NH.QXFSV.002)",https://tinhocngoisao.com/products/laptop-gaming-acer-nitro-propanel-an16s-61-r7zj-amd-ryzen-ai-7-350-16gb-ddr5-ssd-512gb-nvme-16-2k-180hz-rtx-5060-8gb-win11-den-nh-qxfsv-002
"Laptop Gaming LENOVO Legion 5 83LY00HRVN | i7 13650HX, 16GB, SSD 512GB, RTX 5050, 15.3"" WUXGA 165Hz",https://tinhocngoisao.com/products/laptop-gaming-lenovo-legion-5-15irx10-83ly00hrvn
"Laptop Văn phòng HP ProBook 440 G10 878T9PA | R7 7730U, 16GB, SSD 512GB, 14"" FHD",https://tinhocngoisao.com/products/laptop-hp-probook-445-g10-878t9pa
"Laptop Văn phòng HP 15 | i3 1315U, 8GB, SSD 256GB, 15.6"" FHD (NK)",https://tinhocngoisao.com/products/laptop-hp-15-fd0133wm
"Laptop HP Pavilion X360 14-ek2017TU (9Z2V5PA) | Core 5 120U, 16GB DDR4, 512GB NVMe, 14"" FHD IPS 60Hz, Touch, Bạc",https://tinhocngoisao.com/products/laptop-hp-pavilion-x360-14-ek2017tu-9z2v5pa-core-5-120u-16gb-ddr4-512gb-nvme-14-fhd-ips-60hz-touch-bac
"Laptop ASUS Zenbook 14 UX3405CA-ST629W | U7 255H, 32GB DDR5X, SSD 512GB NVMe, 14 inch 3K OLED 120Hz, Windows 11, Xanh",https://tinhocngoisao.com/products/laptop-asus-zenbook-14-ux3405ca-st629w-u7-255h-32gb-ddr5x-ssd-512gb-nvme-14-inch-3k-oled-120hz-windows-11-xanh
"Laptop Gaming Lenovo LOQ 15IPH11 83SL000LVN | U7-356H, 16GB DDR5, SSD 512GB NVMe, RTX 5060 8GB, 15.3"" WUXGA IPS 165Hz, Xám",https://tinhocngoisao.com/products/laptop-gaming-lenovo-loq-15iph11-83sl000lvn-u7-356h-16gb-ddr5-ssd-512gb-nvme-rtx-5060-8gb-15-3-wuxga-ips-165hz-xam
"Laptop APPLE MacBook Neo A18 Pro (MHFF4SA/A) | 6C CPU, 5C GPU, 8GB RAM, SSD 256GB, 13"" IPS, Xanh Đen (Indigo)",https://tinhocngoisao.com/products/laptop-apple-macbook-neo-a18-pro-mhff4sa-a-6c-cpu-5c-gpu-8gb-ram-ssd-256gb-13-ips-xanh-den-indigo
"Laptop Gaming MSI Thin 15 B13UC-3247VN | i5 13420H, 8GB, SSD 512GB, RTX 3050 4GB, 15.6"" FHD 144Hz",https://tinhocngoisao.com/products/laptop-gaming-msi-thin-15-b13uc-3247vn-i5-13420h-8g-ddr4-512g-nvme-15-6-inch-full-hd-144hz-rtx-3050-4g-win11-sl-xam-balo
"Laptop ASUS Vivobook S15 S5507QA-MA090WS | X1E-78-100, 32GB LPDDR5X, SSD 1TB NVMe, 15.6"" 3K OLED, Bạc",https://tinhocngoisao.com/products/laptop-asus-vivobook-s15-s5507qa-ma090ws-x1e-78-100-32gb-lpddr5x-ssd-1tb-nvme-15-6-3k-oled-bac
"Laptop Văn phòng HP ProBook 440 G10 878T4PA | R5 7530U, 16GB, SSD 512GB, 14"" FHD",https://tinhocngoisao.com/products/laptop-hp-probook-445-g10-878t4pa
"Laptop Gaming Lenovo LOQ Essential 15IAX9E 83LK00CVUS | i5-12450HX, 16GB DDR5, SSD 512GB NVMe, RTX 3050 6GB, 15.6"" FHD 144Hz, Win 11, Luna Grey",https://tinhocngoisao.com/products/laptop-gaming-lenovo-loq-essential-15iax9e-83lk00cvus-i5-12450hx-16gb-ddr5-ssd-512gb-nvme-rtx-3050-6gb-15-6-fhd-144hz-win-11-luna-grey
"Laptop ASUS Zenbook 14 UX3405CA-PZ188WS | U7-255H, 32GB LPDDR5X, SSD 1TB NVMe, 14"" 3K OLED 120Hz, TOUCH + PEN, Xanh",https://tinhocngoisao.com/products/laptop-asus-zenbook-14-ux3405ca-pz188ws-u7-255h-32gb-lpddr5x-ssd-1tb-nvme-14-3k-oled-120hz-touch-pen-xanh
